   623         CD        CT2    -0.1800    12.0110
   624        HD1        HA2     0.0900     1.0080
   625        HD2        HA2     0.0900     1.0080
   626         CE        CT2     0.2100    12.0110
   627        HE1        HA2     0.0500     1.0080
   628        HE2        HA2     0.0500     1.0080
   629         NZ        NH3    -0.3000    14.0070
   630        HZ1         HC     0.3300     1.0080
   631        HZ2         HC     0.3300     1.0080
   632        HZ3         HC     0.3300     1.0080
   633          C          C     0.5100    12.0110
   634          O          O    -0.5100    15.9994
   635          N        NH1    -0.4700    14.0070
   636         HN          H     0.3100     1.0080
   637         CA       CTD1     0.0700    12.0110
   638         HA        HB1     0.0900     1.0080
   639         CB        CT3    -0.2700    12.0110
   640        HB1        HA3     0.0900     1.0080
   641        HB2        HA3     0.0900     1.0080
   642        HB3        HA3     0.0900     1.0080
   643          C          C     0.5100    12.0110
   644          O          O    -0.5100    15.9994
   645          N        NH1    -0.4700    14.0070
   646         HN          H     0.3100     1.0080
   647         CA       CTD1     0.0700    12.0110
   648         HA        HB1     0.0900     1.0080
   649         CB        CT3    -0.2700    12.0110
   650        HB1        HA3     0.0900     1.0080
   651        HB2        HA3     0.0900     1.0080
   652        HB3        HA3     0.0900     1.0080
   653          C         CC     0.3400    12.0110
   654        OC1         OC    -0.6700    15.9994
   655        OC2         OC    -0.6700    15.9994
   656         C1     CC3162     0.2900    12.0110
   657         H1       HCA1     0.0900     1.0080
   658         C5     CC3163     0.1100    12.0110
   659         H5       HCA1     0.0900     1.0080
   660         O5     OC3C61    -0.4000    15.9994
   661         C2     CC3161     0.1340    12.0110
   662         H2       HCA1     0.0900     1.0080
   663         NC        NH1    -0.5870    14.0070
   664         HN          H     0.3630     1.0080
   665         CM         CC     0.5500    12.0110
   666         OM          O    -0.5500    15.9994
   667         CC        CT3    -0.2700    12.0110
   668        HC1        HA3     0.0900     1.0080
   669        HC2        HA3     0.0900     1.0080
   670        HC3        HA3     0.0900     1.0080
   671         C3     CC3161     0.1400    12.0110
   672         H3       HCA1     0.0900     1.0080
   673         O3      OC311    -0.6500    15.9994
   674        HO3       HCP1     0.4200     1.0080
   675         C4     CC3161     0.0900    12.0110
   676         H4       HCA1     0.0900     1.0080
   677         O4      OC301    -0.3600    15.9994
   678         C6      CC321     0.0500    12.0110
   679        H61       HCA2     0.0900     1.0080
   680        H62       HCA2     0.0900     1.0080
   681         O6      OC311    -0.6500    15.9994
   682        HO6       HCP1     0.4200     1.0080
   683         C1     CC3162     0.2900    12.0110
   684         H1       HCA1     0.0900     1.0080
   685         C5     CC3163     0.1100    12.0110
   686         H5       HCA1     0.0900     1.0080
